mouse_id,type,side,area_um2
1095200,cell,GLOBAL,51.8826735
1095200,cell,GLOBAL,193.455029
1095200,cell,GLOBAL,220.6009543
1095200,cell,GLOBAL,205.5198847
1095200,cell,GLOBAL,280.0905573
1095200,cell,GLOBAL,95.55138077
1095200,cell,GLOBAL,46.57110181
1095200,cell,GLOBAL,212.2352289
1095200,cell,GLOBAL,179.6449426
1095200,cell,GLOBAL,157.2794318
1095200,cell,GLOBAL,172.3035917
1095200,cell,GLOBAL,158.7590839
1095200,cell,GLOBAL,198.7476308
1095200,cell,GLOBAL,202.7313096
1095200,cell,GLOBAL,147.4719941
1095200,cell,GLOBAL,54.02627208
1095200,cell,GLOBAL,212.4438978
1095200,cell,GLOBAL,53.83657309
1095200,cell,GLOBAL,163.8430168
1095200,cell,GLOBAL,191.1596712
1095200,cell,GLOBAL,194.6311627
1095200,cell,GLOBAL,172.2656519
1095200,cell,GLOBAL,122.8300954
1095200,cell,GLOBAL,139.978884
1095200,cell,GLOBAL,175.7940531
1095200,cell,GLOBAL,187.3087818
1095200,cell,GLOBAL,267.6463036
1095200,cell,GLOBAL,152.4800474
1095200,cell,GLOBAL,100.7870729
1095200,cell,GLOBAL,146.4096797
1095200,cell,GLOBAL,194.213825
1095200,cell,GLOBAL,163.5774382
1095200,cell,GLOBAL,184.9185745
1095200,cell,GLOBAL,221.5304794
1095200,cell,GLOBAL,130.3042356
1095200,cell,GLOBAL,155.1927429
1095200,cell,GLOBAL,104.9604506
1095200,cell,GLOBAL,278.0987179
1095200,cell,GLOBAL,147.7565426
1095200,cell,GLOBAL,72.23737502
1095200,cell,GLOBAL,92.61104644
1095200,cell,GLOBAL,92.66795614
1095200,cell,GLOBAL,169.7805952
1095200,cell,GLOBAL,141.2308973
1095200,cell,GLOBAL,110.3479019
1095200,cell,GLOBAL,154.623646
1095200,cell,GLOBAL,108.8113401
1095200,cell,GLOBAL,101.8683571
1095200,cell,GLOBAL,246.0964985
1095200,cell,GLOBAL,95.30477209
1095200,cell,GLOBAL,116.532089
1095200,cell,GLOBAL,132.7513525
1095200,cell,GLOBAL,181.1625345
1095200,cell,GLOBAL,212.3300784
1095200,cell,GLOBAL,156.3309369
1095200,cell,GLOBAL,195.8262664
1095200,cell,GLOBAL,114.4454001
1095200,cell,GLOBAL,184.7099056
1095200,cell,GLOBAL,79.92018408
1095200,cell,GLOBAL,173.2900265
1095200,cell,GLOBAL,162.0408764
1095200,cell,GLOBAL,85.83879254
1095200,cell,GLOBAL,198.330293
1095200,cell,GLOBAL,148.610188
1095200,cell,GLOBAL,180.517558
1095200,cell,GLOBAL,179.8346416
1095200,cell,GLOBAL,164.6776924
1095200,cell,GLOBAL,163.425679
1095200,cell,GLOBAL,182.8887953
1095200,cell,GLOBAL,214.1891285
1095200,cell,GLOBAL,206.771898
1095200,cell,GLOBAL,186.5879256
1095200,cell,GLOBAL,166.4039532
1095200,cell,GLOBAL,74.74140168
1095200,cell,GLOBAL,110.3479019
1095200,cell,GLOBAL,41.92347658
1095200,cell,GLOBAL,231.2999773
1095200,cell,GLOBAL,261.5190263
1095200,cell,GLOBAL,60.77955609
1095200,cell,GLOBAL,97.41043087
1095200,cell,GLOBAL,115.6405037
1095200,cell,GLOBAL,233.7470943
1095200,cell,GLOBAL,127.9519681
1095200,cell,GLOBAL,84.26429093
1095200,cell,GLOBAL,146.4096797
1095200,cell,GLOBAL,113.7435138
1095200,cell,GLOBAL,58.63595751
1095200,cell,GLOBAL,196.3005138
1095200,cell,GLOBAL,170.2548427
1095200,cell,GLOBAL,131.4613994
1095200,cell,GLOBAL,228.0940644
1095200,cell,GLOBAL,51.02902805
1095200,cell,GLOBAL,83.88489295
1095200,cell,GLOBAL,111.8465239
1095200,cell,GLOBAL,67.17241202
1095200,cell,GLOBAL,189.8507482
1095200,cell,GLOBAL,202.6174902
1095200,cell,GLOBAL,170.0461738
1095200,cell,GLOBAL,142.6536398
1095200,cell,GLOBAL,162.306455
1095200,cell,GLOBAL,148.9326763
1095200,cell,GLOBAL,120.1743096
1095200,cell,GLOBAL,85.81982264
1095200,cell,GLOBAL,142.7295193
1095200,cell,GLOBAL,100.0282769
1095200,cell,GLOBAL,175.3008358
1095200,cell,GLOBAL,84.03665214
1095200,cell,GLOBAL,88.34281919
1095200,cell,GLOBAL,38.90726265
1095200,cell,GLOBAL,85.68703334
1095200,cell,GLOBAL,108.0146044
1095200,cell,GLOBAL,171.4499463
1095200,cell,GLOBAL,85.78188284
1095200,cell,GLOBAL,110.6324504
1095200,cell,GLOBAL,65.93936859
1095200,cell,GLOBAL,107.4265375
1095200,cell,GLOBAL,86.63552829
1095200,cell,GLOBAL,104.0688654
1095200,cell,GLOBAL,130.1145366
1095200,cell,GLOBAL,34.67697519
1095200,cell,GLOBAL,127.4208109
1095200,cell,GLOBAL,142.1793923
1095200,cell,GLOBAL,169.5150166
1095200,cell,GLOBAL,95.85489916
1095200,cell,GLOBAL,86.88213698
1095200,cell,GLOBAL,178.7343875
1095200,cell,GLOBAL,68.31060595
1095200,cell,GLOBAL,139.7512452
1095200,cell,GLOBAL,150.5071779
1095200,cell,GLOBAL,165.8158863
1095200,cell,GLOBAL,69.96098715
1095200,cell,GLOBAL,259.508217
1095200,cell,GLOBAL,143.2796464
1095200,cell,GLOBAL,127.3069915
1095200,cell,GLOBAL,172.5881402
1095200,cell,GLOBAL,63.28358274
1095200,cell,GLOBAL,79.25623762
1095200,cell,GLOBAL,176.2113909
1095200,cell,GLOBAL,171.5447958
1095200,cell,GLOBAL,155.0220138
1095200,cell,GLOBAL,137.1144293
1095200,cell,GLOBAL,71.97179644
1095200,cell,GLOBAL,118.8084768
1095200,cell,GLOBAL,110.139233
1095200,cell,GLOBAL,140.2254927
1095200,cell,GLOBAL,109.5511662
1095200,cell,GLOBAL,115.5266843
1095200,cell,GLOBAL,96.55678542
1095200,cell,GLOBAL,186.3602868
1095200,cell,GLOBAL,173.4797255
1095200,cell,GLOBAL,138.6509911
1095200,cell,GLOBAL,158.9677528
1095200,cell,GLOBAL,103.8032868
1095200,cell,GLOBAL,83.35373578
1095200,cell,GLOBAL,130.8353927
1095200,cell,GLOBAL,81.45674589
1095200,cell,GLOBAL,83.58137457
1095200,cell,GLOBAL,83.82798325
1095200,cell,GLOBAL,160.3335855
1095200,cell,GLOBAL,207.4737843
1095200,cell,GLOBAL,136.0141751
1095200,cell,GLOBAL,175.9268424
1095200,cell,GLOBAL,141.8758739
1095200,cell,GLOBAL,209.5415033
1095200,cell,GLOBAL,153.0681142
1095200,cell,GLOBAL,237.920472
1095200,cell,GLOBAL,126.6051053
1095200,cell,GLOBAL,165.872796
1095200,cell,GLOBAL,176.9322471
1095200,cell,GLOBAL,81.248077
1095200,cell,GLOBAL,87.62196303
1095200,cell,GLOBAL,149.1413452
1095200,cell,GLOBAL,162.5151239
1095200,cell,GLOBAL,61.08307447
1095200,cell,GLOBAL,158.189987
1095200,cell,GLOBAL,123.1525837
1095200,cell,GLOBAL,278.1366577
1095200,cell,GLOBAL,121.597052
1095200,cell,GLOBAL,70.39729483
1095200,cell,GLOBAL,80.35649175
1095200,cell,GLOBAL,161.1682611
1095200,cell,GLOBAL,111.3153668
1095200,cell,GLOBAL,157.9244084
1095200,cell,GLOBAL,201.4982661
1095200,cell,GLOBAL,143.8297735
1095200,cell,GLOBAL,136.4694527
1095200,cell,GLOBAL,261.6897554
1095200,cell,GLOBAL,126.4912859
1095200,cell,GLOBAL,183.8752301
1095200,cell,GLOBAL,206.41147
1095200,cell,GLOBAL,222.1944259
1095200,cell,GLOBAL,194.5363132
1095200,cell,GLOBAL,101.4510193
1095200,cell,GLOBAL,128.5969447
1095200,cell,GLOBAL,100.3507652
1095200,cell,GLOBAL,154.0355791
1095200,cell,GLOBAL,119.0171457
1095200,cell,GLOBAL,68.38648555
1095200,cell,GLOBAL,137.1523691
1095200,cell,GLOBAL,101.147501
1095200,cell,GLOBAL,146.5045292
1095200,cell,GLOBAL,175.7750832
1095200,cell,GLOBAL,56.01811146
1095200,cell,GLOBAL,167.0868695
1095200,cell,GLOBAL,88.49457838
1095200,plaque,GLOBAL,128.9384028
1095200,plaque,GLOBAL,236.7253684
1095200,plaque,GLOBAL,683.0301799
1095200,plaque,GLOBAL,655.7324954
1095200,plaque,GLOBAL,330.6073981
1095200,plaque,GLOBAL,1038.412266
1095200,plaque,GLOBAL,322.5831308
1095200,plaque,GLOBAL,852.640046
1095200,plaque,GLOBAL,108.0335743
1095200,plaque,GLOBAL,1529.372219
1095200,plaque,GLOBAL,608.4974471
1095200,plaque,GLOBAL,0.284548484
1095200,plaque,GLOBAL,102.646123
1095200,plaque,GLOBAL,584.1780367
1095200,plaque,GLOBAL,388.8639576
1095200,plaque,GLOBAL,479.4452249
1095200,plaque,GLOBAL,1449.717614
1095200,plaque,GLOBAL,351.3035578
1095200,plaque,GLOBAL,356.7858586
1095200,plaque,GLOBAL,476.3151916
1095200,plaque,GLOBAL,68.72794373
1095200,plaque,GLOBAL,461.4997005
1095200,plaque,GLOBAL,895.9483252
1095200,plaque,GLOBAL,309.2472919
1095200,plaque,GLOBAL,876.9973962
1095200,plaque,GLOBAL,968.2805497
1095200,plaque,GLOBAL,671.1550232
1095200,plaque,GLOBAL,750.0318628
1095200,plaque,GLOBAL,517.1194441
1095200,plaque,GLOBAL,574.1050204
1095200,plaque,GLOBAL,1344.529525
1095200,plaque,GLOBAL,1126.603326
1095200,plaque,GLOBAL,508.4122605
1095200,plaque,GLOBAL,187.8968486
1095200,plaque,GLOBAL,743.430338
1095200,plaque,GLOBAL,682.7076916
1095200,plaque,GLOBAL,916.1322976
1095200,plaque,GLOBAL,186.2654373
1095200,plaque,GLOBAL,328.9001072
1095200,plaque,GLOBAL,416.3513411
1095200,plaque,GLOBAL,1661.725204
1095200,plaque,GLOBAL,868.3660922
1095200,plaque,GLOBAL,878.6857172
1095200,plaque,GLOBAL,127.4208109
1095200,plaque,GLOBAL,301.1471451
1095200,plaque,GLOBAL,577.6334216
1095200,plaque,GLOBAL,462.7706837
1095200,plaque,GLOBAL,936.1076012
1095200,plaque,GLOBAL,1184.290789
1095200,plaque,GLOBAL,290.9603094
1095200,plaque,GLOBAL,110.5755407
1095200,plaque,GLOBAL,1188.843564
1095200,plaque,GLOBAL,956.5381823
1095200,plaque,GLOBAL,873.7156037
1095200,plaque,GLOBAL,328.6345286
1095200,plaque,GLOBAL,184.3684474
1095200,plaque,GLOBAL,1331.667933
1095200,plaque,GLOBAL,173.0623877
1095200,plaque,GLOBAL,552.8207938
1095200,plaque,GLOBAL,1311.483961
1095200,plaque,GLOBAL,377.2923193
1095200,plaque,GLOBAL,785.8090922
1095200,plaque,GLOBAL,132.9410515
1095200,plaque,GLOBAL,741.7609869
1095200,plaque,GLOBAL,1317.15596
1095200,plaque,GLOBAL,1483.673733
1095200,plaque,GLOBAL,805.4998472
1095200,plaque,GLOBAL,1415.951194
1095200,plaque,GLOBAL,64.74426496
1095200,plaque,GLOBAL,990.1149033
1095200,plaque,GLOBAL,169.1735584
1095200,plaque,GLOBAL,1930.187213
1095200,plaque,GLOBAL,1343.656909
1095200,plaque,GLOBAL,203.584955
1095200,plaque,GLOBAL,976.9308236
1095200,plaque,GLOBAL,339.6560399
1095200,plaque,GLOBAL,940.7172866
1095200,plaque,GLOBAL,508.0708023
1095200,plaque,GLOBAL,2328.66891
1095200,plaque,GLOBAL,533.6801658
1095200,plaque,GLOBAL,1514.025571
1095200,plaque,GLOBAL,663.5101539
1095200,plaque,GLOBAL,497.5045686
1095200,plaque,GLOBAL,537.2465068
1095200,plaque,GLOBAL,477.3395661
1095200,plaque,GLOBAL,117.2529451
1095200,plaque,GLOBAL,112.4915005
1095200,plaque,GLOBAL,302.4370982
1095200,plaque,GLOBAL,149.5397131
1095200,plaque,GLOBAL,290.5240017
1095200,plaque,GLOBAL,284.3208448
1095200,plaque,GLOBAL,971.5054325
1095200,plaque,GLOBAL,327.8188229
1095200,plaque,GLOBAL,329.0708363
1095200,plaque,GLOBAL,763.69019
1095200,plaque,GLOBAL,235.7768735
1095200,plaque,GLOBAL,1443.419608
1095200,plaque,GLOBAL,518.3524875
1095200,plaque,GLOBAL,296.7461285
1095200,plaque,GLOBAL,364.8290957
1095200,plaque,GLOBAL,162.1357259
1095200,plaque,GLOBAL,354.4905008
1095200,plaque,GLOBAL,404.8555824
1095200,plaque,GLOBAL,150.4312983
1095200,plaque,GLOBAL,746.7311004
1095200,plaque,GLOBAL,1517.97131
1095200,plaque,GLOBAL,92.53516685
1095200,plaque,GLOBAL,0.379397978
1095200,plaque,GLOBAL,0.379397978
1095200,plaque,GLOBAL,1140.166804
1095200,plaque,GLOBAL,456.2260686
1095200,plaque,GLOBAL,91.07448463
1095200,plaque,GLOBAL,1011.019732
1095200,plaque,GLOBAL,120.09843
1095200,plaque,GLOBAL,2836.929411
1095200,plaque,GLOBAL,1124.933975
1095200,plaque,GLOBAL,116.7786976
1095200,plaque,GLOBAL,1165.984836
1095200,plaque,GLOBAL,82.63287962
1095200,plaque,GLOBAL,331.2334047
1095200,plaque,GLOBAL,533.642226
1095200,plaque,GLOBAL,649.415519
1095200,plaque,GLOBAL,389.0726265
1095200,plaque,GLOBAL,1635.755413
1095200,plaque,GLOBAL,395.8069406
1095200,plaque,GLOBAL,861.8783868
1095200,plaque,GLOBAL,483.6944822
1095200,plaque,GLOBAL,152.555927
1095200,plaque,GLOBAL,269.5812333
1095200,plaque,GLOBAL,2271.664364
1095200,plaque,GLOBAL,613.6193198
1095200,plaque,GLOBAL,333.9271304
1095200,plaque,GLOBAL,347.699277
1095200,plaque,GLOBAL,389.6796633
1095200,plaque,GLOBAL,623.9199749
1095200,plaque,GLOBAL,512.5476985
1095200,plaque,GLOBAL,193.834427
1095200,plaque,GLOBAL,868.5368213
1095200,plaque,GLOBAL,2031.600293
1095200,plaque,GLOBAL,228.7011012
1095200,plaque,GLOBAL,842.7567287
1095200,plaque,GLOBAL,1426.175969
1095200,plaque,GLOBAL,459.0905234
1095200,plaque,GLOBAL,360.6177781
1095200,plaque,GLOBAL,1293.159038
1095200,plaque,GLOBAL,66.83095384
1095200,plaque,GLOBAL,326.3581407
1095200,plaque,GLOBAL,375.9075167
1095200,plaque,GLOBAL,288.9495001
1095200,plaque,GLOBAL,210.2054497
1095200,plaque,GLOBAL,182.3007285
1095200,plaque,GLOBAL,2586.830264
1095200,plaque,GLOBAL,732.3139772
1095200,plaque,GLOBAL,1235.832004
1095200,plaque,GLOBAL,809.9957133
1095200,plaque,GLOBAL,1694.33446
1095200,plaque,GLOBAL,95.62726037
1095200,plaque,GLOBAL,665.2174448
1095200,plaque,GLOBAL,182.4714575
1095200,plaque,GLOBAL,208.9724063
1095200,plaque,GLOBAL,206.9046873
1095200,plaque,GLOBAL,2176.492381
1095200,plaque,GLOBAL,1833.402789
1095200,plaque,GLOBAL,756.8041167
1095200,plaque,GLOBAL,48.63882079
1095200,plaque,GLOBAL,110.4806912
1095200,plaque,GLOBAL,183.6855311
1095200,plaque,GLOBAL,369.7233296
1095200,plaque,GLOBAL,1459.202563
1095200,plaque,GLOBAL,1145.800864
1095200,plaque,GLOBAL,56.28369005
1095200,plaque,GLOBAL,163.1221607
1095200,plaque,GLOBAL,1022.875919
1095200,plaque,GLOBAL,439.266979
1095200,plaque,GLOBAL,3018.471344
1095200,plaque,GLOBAL,1680.088066
1095200,plaque,GLOBAL,865.6913364
1095200,plaque,GLOBAL,1635.755413
1095200,plaque,GLOBAL,744.3978029
1095200,plaque,GLOBAL,1187.458762
1095200,plaque,GLOBAL,1456.603687
1095200,plaque,GLOBAL,703.65046
1095200,plaque,GLOBAL,1704.312627
1095200,plaque,GLOBAL,1927.929795
1095200,cell,LEFT,41.4871689
1095200,cell,LEFT,81.49468569
1095200,cell,LEFT,71.97179644
1095200,cell,LEFT,63.71989041
1095200,cell,LEFT,135.8244761
1095200,cell,LEFT,47.44371716
1095200,cell,LEFT,84.54883941
1095200,cell,LEFT,106.3073135
1095200,cell,LEFT,116.4751793
1095200,cell,LEFT,120.2312192
1095200,cell,LEFT,102.8547919
1095200,cell,LEFT,110.5755407
1095200,cell,LEFT,99.78166823
1095200,cell,LEFT,200.0755237
1095200,cell,LEFT,72.95823118
1095200,cell,LEFT,69.33498049
1095200,cell,LEFT,121.2366239
1095200,cell,LEFT,125.3910317
1095200,cell,LEFT,188.2952165
1095200,cell,LEFT,90.63817696
1095200,cell,LEFT,89.80350141
1095200,cell,LEFT,64.34589708
1095200,cell,LEFT,81.83614387
1095200,cell,LEFT,72.5788332
1095200,cell,LEFT,172.2656519
1095200,cell,LEFT,56.58720843
1095200,cell,LEFT,153.7700005
1095200,cell,LEFT,103.4049189
1095200,cell,LEFT,62.79036537
1095200,cell,LEFT,181.0107753
1095200,cell,LEFT,94.60288583
1095200,cell,LEFT,226.8041113
1095200,cell,LEFT,125.1823629
1095200,cell,LEFT,85.21278587
1095200,cell,LEFT,163.5394984
1095200,cell,LEFT,74.51376289
1095200,cell,LEFT,116.0957813
1095200,cell,LEFT,168.3768227
1095200,cell,LEFT,68.80382332
1095200,cell,LEFT,77.47306712
1095200,cell,LEFT,83.35373578
1095200,cell,LEFT,174.9593776
1095200,cell,LEFT,51.8826735
1095200,cell,LEFT,95.55138077
1095200,cell,LEFT,179.6449426
1095200,cell,LEFT,172.3035917
1095200,cell,LEFT,198.7476308
1095200,cell,LEFT,53.83657309
1095200,cell,LEFT,163.8430168
1095200,cell,LEFT,191.1596712
1095200,cell,LEFT,175.7940531
1095200,cell,LEFT,187.3087818
1095200,cell,LEFT,267.6463036
1095200,cell,LEFT,100.7870729
1095200,cell,LEFT,194.213825
1095200,cell,LEFT,163.5774382
1095200,cell,LEFT,184.9185745
1095200,cell,LEFT,147.7565426
1095200,cell,LEFT,72.23737502
1095200,cell,LEFT,92.61104644
1095200,cell,LEFT,92.66795614
1095200,cell,LEFT,141.2308973
1095200,cell,LEFT,110.3479019
1095200,cell,LEFT,154.623646
1095200,cell,LEFT,108.8113401
1095200,cell,LEFT,101.8683571
1095200,cell,LEFT,116.532089
1095200,cell,LEFT,132.7513525
1095200,cell,LEFT,181.1625345
1095200,cell,LEFT,85.83879254
1095200,cell,LEFT,198.330293
1095200,cell,LEFT,148.610188
1095200,cell,LEFT,180.517558
1095200,cell,LEFT,164.6776924
1095200,cell,LEFT,163.425679
1095200,cell,LEFT,182.8887953
1095200,cell,LEFT,214.1891285
1095200,cell,LEFT,206.771898
1095200,cell,LEFT,186.5879256
1095200,cell,LEFT,166.4039532
1095200,cell,LEFT,110.3479019
1095200,cell,LEFT,41.92347658
1095200,cell,LEFT,261.5190263
1095200,cell,LEFT,97.41043087
1095200,cell,LEFT,127.9519681
1095200,cell,LEFT,146.4096797
1095200,cell,LEFT,113.7435138
1095200,cell,LEFT,58.63595751
1095200,cell,LEFT,170.2548427
1095200,cell,LEFT,131.4613994
1095200,cell,LEFT,228.0940644
1095200,cell,LEFT,83.88489295
1095200,cell,LEFT,111.8465239
1095200,cell,LEFT,189.8507482
1095200,cell,LEFT,170.0461738
1095200,cell,LEFT,142.6536398
1095200,cell,LEFT,162.306455
1095200,cell,LEFT,148.9326763
1095200,cell,LEFT,120.1743096
1095200,cell,LEFT,100.0282769
1095200,cell,LEFT,175.3008358
1095200,cell,LEFT,84.03665214
1095200,cell,LEFT,38.90726265
1095200,cell,LEFT,108.0146044
1095200,cell,LEFT,171.4499463
1095200,cell,LEFT,85.78188284
1095200,cell,LEFT,110.6324504
1095200,cell,LEFT,65.93936859
1095200,cell,LEFT,107.4265375
1095200,cell,LEFT,86.63552829
1095200,cell,LEFT,104.0688654
1095200,cell,LEFT,130.1145366
1095200,cell,LEFT,34.67697519
1095200,cell,LEFT,127.4208109
1095200,cell,LEFT,142.1793923
1095200,cell,LEFT,169.5150166
1095200,cell,LEFT,95.85489916
1095200,cell,LEFT,86.88213698
1095200,cell,LEFT,178.7343875
1095200,cell,LEFT,68.31060595
1095200,cell,LEFT,139.7512452
1095200,cell,LEFT,150.5071779
1095200,cell,LEFT,165.8158863
1095200,cell,LEFT,69.96098715
1095200,cell,LEFT,259.508217
1095200,cell,LEFT,143.2796464
1095200,cell,LEFT,127.3069915
1095200,cell,LEFT,172.5881402
1095200,cell,LEFT,63.28358274
1095200,cell,LEFT,79.25623762
1095200,cell,LEFT,176.2113909
1095200,cell,LEFT,171.5447958
1095200,cell,LEFT,155.0220138
1095200,cell,LEFT,137.1144293
1095200,cell,LEFT,71.97179644
1095200,cell,LEFT,118.8084768
1095200,cell,LEFT,110.139233
1095200,cell,LEFT,140.2254927
1095200,cell,LEFT,109.5511662
1095200,cell,LEFT,115.5266843
1095200,cell,LEFT,96.55678542
1095200,cell,LEFT,186.3602868
1095200,cell,LEFT,173.4797255
1095200,cell,LEFT,138.6509911
1095200,cell,LEFT,158.9677528
1095200,cell,LEFT,103.8032868
1095200,cell,LEFT,81.45674589
1095200,cell,LEFT,149.1413452
1095200,cell,LEFT,162.5151239
1095200,cell,LEFT,61.08307447
1095200,cell,LEFT,158.189987
1095200,cell,LEFT,123.1525837
1095200,cell,LEFT,278.1366577
1095200,cell,LEFT,194.5363132
1095200,cell,LEFT,101.4510193
1095200,cell,LEFT,128.5969447
1095200,cell,LEFT,100.3507652
1095200,cell,LEFT,154.0355791
1095200,cell,LEFT,119.0171457
1095200,cell,LEFT,68.38648555
1095200,plaque,LEFT,128.9384028
1095200,plaque,LEFT,236.7253684
1095200,plaque,LEFT,655.7324954
1095200,plaque,LEFT,330.6073981
1095200,plaque,LEFT,322.5831308
1095200,plaque,LEFT,108.0335743
1095200,plaque,LEFT,608.4974471
1095200,plaque,LEFT,0.284548484
1095200,plaque,LEFT,388.8639576
1095200,plaque,LEFT,356.7858586
1095200,plaque,LEFT,476.3151916
1095200,plaque,LEFT,68.72794373
1095200,plaque,LEFT,309.2472919
1095200,plaque,LEFT,671.1550232
1095200,plaque,LEFT,517.1194441
1095200,plaque,LEFT,1344.529525
1095200,plaque,LEFT,743.430338
1095200,plaque,LEFT,682.7076916
1095200,plaque,LEFT,916.1322976
1095200,plaque,LEFT,416.3513411
1095200,plaque,LEFT,868.3660922
1095200,plaque,LEFT,878.6857172
1095200,plaque,LEFT,301.1471451
1095200,plaque,LEFT,936.1076012
1095200,plaque,LEFT,1184.290789
1095200,plaque,LEFT,873.7156037
1095200,plaque,LEFT,1331.667933
1095200,plaque,LEFT,173.0623877
1095200,plaque,LEFT,1311.483961
1095200,plaque,LEFT,377.2923193
1095200,plaque,LEFT,785.8090922
1095200,plaque,LEFT,132.9410515
1095200,plaque,LEFT,1317.15596
1095200,plaque,LEFT,1415.951194
1095200,plaque,LEFT,64.74426496
1095200,plaque,LEFT,1930.187213
1095200,plaque,LEFT,1343.656909
1095200,plaque,LEFT,940.7172866
1095200,plaque,LEFT,533.6801658
1095200,plaque,LEFT,1514.025571
1095200,plaque,LEFT,663.5101539
1095200,plaque,LEFT,117.2529451
1095200,plaque,LEFT,149.5397131
1095200,plaque,LEFT,284.3208448
1095200,plaque,LEFT,763.69019
1095200,plaque,LEFT,1443.419608
1095200,plaque,LEFT,518.3524875
1095200,plaque,LEFT,296.7461285
1095200,plaque,LEFT,746.7311004
1095200,plaque,LEFT,1517.97131
1095200,plaque,LEFT,0.379397978
1095200,plaque,LEFT,0.379397978
1095200,plaque,LEFT,1140.166804
1095200,plaque,LEFT,1011.019732
1095200,plaque,LEFT,1124.933975
1095200,plaque,LEFT,1165.984836
1095200,plaque,LEFT,331.2334047
1095200,plaque,LEFT,533.642226
1095200,plaque,LEFT,649.415519
1095200,plaque,LEFT,389.0726265
1095200,plaque,LEFT,861.8783868
1095200,plaque,LEFT,152.555927
1095200,plaque,LEFT,2271.664364
1095200,plaque,LEFT,333.9271304
1095200,plaque,LEFT,347.699277
1095200,plaque,LEFT,389.6796633
1095200,plaque,LEFT,623.9199749
1095200,plaque,LEFT,193.834427
1095200,plaque,LEFT,868.5368213
1095200,plaque,LEFT,228.7011012
1095200,plaque,LEFT,842.7567287
1095200,plaque,LEFT,1426.175969
1095200,plaque,LEFT,360.6177781
1095200,plaque,LEFT,66.83095384
1095200,plaque,LEFT,326.3581407
1095200,plaque,LEFT,288.9495001
1095200,plaque,LEFT,210.2054497
1095200,plaque,LEFT,2586.830264
1095200,plaque,LEFT,732.3139772
1095200,plaque,LEFT,809.9957133
1095200,plaque,LEFT,1694.33446
1095200,plaque,LEFT,665.2174448
1095200,plaque,LEFT,182.4714575
1095200,plaque,LEFT,208.9724063
1095200,plaque,LEFT,206.9046873
1095200,plaque,LEFT,2176.492381
1095200,plaque,LEFT,1833.402789
1095200,plaque,LEFT,110.4806912
1095200,plaque,LEFT,183.6855311
1095200,plaque,LEFT,369.7233296
1095200,plaque,LEFT,1459.202563
1095200,plaque,LEFT,1145.800864
1095200,plaque,LEFT,56.28369005
1095200,plaque,LEFT,163.1221607
1095200,plaque,LEFT,1022.875919
1095200,plaque,LEFT,439.266979
1095200,plaque,LEFT,3018.471344
1095200,plaque,LEFT,1680.088066
1095200,plaque,LEFT,865.6913364
1095200,plaque,LEFT,1635.755413
1095200,plaque,LEFT,744.3978029
1095200,plaque,LEFT,1187.458762
1095200,cell,RIGHT,0.322488281
1095200,cell,RIGHT,85.93364203
1095200,cell,RIGHT,57.99098095
1095200,cell,RIGHT,66.50846555
1095200,cell,RIGHT,62.03156941
1095200,cell,RIGHT,95.83592926
1095200,cell,RIGHT,72.02870613
1095200,cell,RIGHT,96.93618339
1095200,cell,RIGHT,71.47857907
1095200,cell,RIGHT,171.0515784
1095200,cell,RIGHT,76.80912066
1095200,cell,RIGHT,86.36994971
1095200,cell,RIGHT,75.70886652
1095200,cell,RIGHT,82.51906023
1095200,cell,RIGHT,67.19138191
1095200,cell,RIGHT,62.03156941
1095200,cell,RIGHT,74.58964249
1095200,cell,RIGHT,77.22645843
1095200,cell,RIGHT,55.354165
1095200,cell,RIGHT,94.20451795
1095200,cell,RIGHT,104.7517817
1095200,cell,RIGHT,108.6026712
1095200,cell,RIGHT,74.17230471
1095200,cell,RIGHT,156.9948833
1095200,cell,RIGHT,86.4458293
1095200,cell,RIGHT,79.69254529
1095200,cell,RIGHT,69.27807079
1095200,cell,RIGHT,106.1934941
1095200,cell,RIGHT,47.93693453
1095200,cell,RIGHT,164.2413847
1095200,cell,RIGHT,56.43544924
1095200,cell,RIGHT,84.03665214
1095200,cell,RIGHT,89.32925393
1095200,cell,RIGHT,86.61655839
1095200,cell,RIGHT,146.0302818
1095200,cell,RIGHT,109.6839555
1095200,cell,RIGHT,71.02330149
1095200,cell,RIGHT,49.58731573
1095200,cell,RIGHT,58.88256619
1095200,cell,RIGHT,77.52997682
1095200,cell,RIGHT,102.3046648
1095200,cell,RIGHT,53.40026541
1095200,cell,RIGHT,112.58635
1095200,cell,RIGHT,98.6055345
1095200,cell,RIGHT,57.42188398
1095200,cell,RIGHT,186.8155644
1095200,cell,RIGHT,75.67092672
1095200,cell,RIGHT,204.8559383
1095200,cell,RIGHT,103.4428587
1095200,cell,RIGHT,81.89305356
1095200,cell,RIGHT,91.11242443
1095200,cell,RIGHT,177.9376517
1095200,cell,RIGHT,237.2375557
1095200,cell,RIGHT,183.4199525
1095200,cell,RIGHT,100.9388321
1095200,cell,RIGHT,74.15333481
1095200,cell,RIGHT,83.94180265
1095200,cell,RIGHT,184.6150561
1095200,cell,RIGHT,79.40799681
1095200,cell,RIGHT,50.57375048
1095200,cell,RIGHT,78.76302025
1095200,cell,RIGHT,165.3985485
1095200,cell,RIGHT,228.6441915
1095200,cell,RIGHT,65.80657929
1095200,cell,RIGHT,98.5296549
1095200,cell,RIGHT,218.8936634
